movieId,userId,rating,title,genres
83411,178,4.7576647,Cops (1922),Comedy
83318,178,4.7576647,"Goat, The (1921)",Comedy
7074,178,4.2818975,"Navigator, The (1924)",Comedy
26400,178,4.2818975,Gates of Heaven (1978),Documentary
1330,308,4.5149417,April Fool's Day (1986),Horror
65037,308,4.407936,Ben X (2007),Drama
3437,308,4.339761,Cool as Ice (1991),Drama
4630,308,4.339761,No Holds Barred (1989),Action
477,308,4.263686,What's Love Got to Do with It? (1993),Drama|Musical
67504,328,4.5336833,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,328,4.5336833,Cops (1922),Comedy
83318,328,4.5336833,"Goat, The (1921)",Comedy
5915,328,4.1653867,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
132333,328,4.1653867,Seve (2014),Documentary|Drama
51471,20,4.8220315,Amazing Grace (2006),Drama|Romance
64285,20,4.465863,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy
7212,20,4.4197955,I Was a Male War Bride (1949),Comedy|Romance
3406,20,4.2437944,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
6201,20,4.2153473,Lady Jane (1986),Drama|Romance
83411,40,5.6756954,Cops (1922),Comedy
67504,40,5.6756954,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,40,5.6756954,"Goat, The (1921)",Comedy
92494,40,5.1281004,Dylan Moran: Monster (2004),Comedy|Documentary
3216,40,5.1281004,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
67504,470,4.378683,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,470,4.378683,Cops (1922),Comedy
83318,470,4.378683,"Goat, The (1921)",Comedy
65037,470,3.9482415,Ben X (2007),Drama
26400,470,3.9408154,Gates of Heaven (1978),Documentary
67504,164,5.296548,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,164,5.296548,Cops (1922),Comedy
83318,164,5.296548,"Goat, The (1921)",Comedy
25764,164,4.766894,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,164,4.766894,Gates of Heaven (1978),Documentary
67504,429,3.4405417,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,429,3.4405417,Cops (1922),Comedy
83318,429,3.4405417,"Goat, The (1921)",Comedy
123,429,3.2224991,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance
26400,429,3.0964878,Gates of Heaven (1978),Documentary
7669,500,4.3106856,Pride and Prejudice (1995),Drama|Romance
62718,500,4.3063354,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance
73290,500,4.089581,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
58347,500,3.8978088,Penelope (2006),Comedy|Fantasy|Romance
53123,500,3.8609715,Once (2006),Drama|Musical|Romance
65037,169,5.226184,Ben X (2007),Drama
106471,169,5.2248497,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
54328,169,5.0446353,My Best Friend (Mon meilleur ami) (2006),Comedy
8530,169,4.992674,Dear Frankie (2004),Drama|Romance
4584,169,4.8872757,Dream a Little Dream (1989),Comedy|Drama|Romance
67504,283,4.8647876,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,283,4.8647876,Cops (1922),Comedy
83318,283,4.8647876,"Goat, The (1921)",Comedy
3746,283,4.808334,Butterfly (La lengua de las mariposas) (1999),Drama
7459,283,4.71642,Carandiru (2003),Crime|Drama
67504,139,5.021412,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,139,5.021412,Cops (1922),Comedy
83318,139,5.021412,"Goat, The (1921)",Comedy
65037,139,4.8159285,Ben X (2007),Drama
54328,139,4.7622204,My Best Friend (Mon meilleur ami) (2006),Comedy
83411,359,5.0060706,Cops (1922),Comedy
67504,359,5.0060706,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,359,5.0060706,"Goat, The (1921)",Comedy
25764,359,4.505464,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,359,4.505464,Gates of Heaven (1978),Documentary
65037,479,5.1887503,Ben X (2007),Drama
67504,479,5.073164,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,479,5.073164,Cops (1922),Comedy
83318,479,5.073164,"Goat, The (1921)",Comedy
73290,479,5.0412164,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
67504,340,5.0967197,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,340,5.0967197,Cops (1922),Comedy
83318,340,5.0967197,"Goat, The (1921)",Comedy
65037,340,4.9780602,Ben X (2007),Drama
54328,340,4.7894835,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,431,5.548432,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,431,5.548432,Cops (1922),Comedy
83318,431,5.548432,"Goat, The (1921)",Comedy
65037,431,5.1439137,Ben X (2007),Drama
54328,431,5.111543,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,295,5.1999164,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,295,5.1999164,Cops (1922),Comedy
83318,295,5.1999164,"Goat, The (1921)",Comedy
65037,295,5.176342,Ben X (2007),Drama
54328,295,5.012336,My Best Friend (Mon meilleur ami) (2006),Comedy
65037,250,5.5353584,Ben X (2007),Drama
67504,250,5.3950415,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,250,5.3950415,Cops (1922),Comedy
83318,250,5.3950415,"Goat, The (1921)",Comedy
54328,250,5.330007,My Best Friend (Mon meilleur ami) (2006),Comedy
65037,402,4.7361293,Ben X (2007),Drama
98491,402,4.620621,Paperman (2012),Animation|Comedy|Romance
73290,402,4.504184,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
54328,402,4.5019827,My Best Friend (Mon meilleur ami) (2006),Comedy
106471,402,4.445136,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
67504,432,5.593214,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,432,5.593214,Cops (1922),Comedy
83318,432,5.593214,"Goat, The (1921)",Comedy
65037,432,5.5894446,Ben X (2007),Drama
106471,432,5.37975,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
65037,582,4.8900785,Ben X (2007),Drama
6732,582,4.699184,"Hello, Dolly! (1969)",Comedy|Musical|Romance
4188,582,4.698397,Hans Christian Andersen (1952),Children|Musical
106471,582,4.692022,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
83411,582,4.646608,Cops (1922),Comedy
83411,94,4.566899,Cops (1922),Comedy
67504,94,4.566899,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,94,4.566899,"Goat, The (1921)",Comedy
65037,94,4.39748,Ben X (2007),Drama
54328,94,4.302142,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,377,4.390487,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,377,4.390487,Cops (1922),Comedy
83318,377,4.390487,"Goat, The (1921)",Comedy
4086,377,4.197674,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller
7087,377,4.133638,"Passage to India, A (1984)",Adventure|Drama
65037,570,4.622443,Ben X (2007),Drama
73290,570,4.5576787,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
116797,570,4.499936,The Imitation Game (2014),Drama|Thriller|War
106471,570,4.475819,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
54328,570,4.383288,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,57,5.8095903,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,57,5.8095903,Cops (1922),Comedy
83318,57,5.8095903,"Goat, The (1921)",Comedy
54328,57,5.2943435,My Best Friend (Mon meilleur ami) (2006),Comedy
26400,57,5.228631,Gates of Heaven (1978),Documentary
83411,647,5.9996753,Cops (1922),Comedy
67504,647,5.9996753,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,647,5.9996753,"Goat, The (1921)",Comedy
25764,647,5.399707,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,647,5.399707,Gates of Heaven (1978),Documentary
67504,292,5.3152266,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,292,5.3152266,Cops (1922),Comedy
83318,292,5.3152266,"Goat, The (1921)",Comedy
65037,292,5.1839976,Ben X (2007),Drama
54328,292,5.071148,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,306,4.932435,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,306,4.932435,Cops (1922),Comedy
83318,306,4.932435,"Goat, The (1921)",Comedy
65037,306,4.6934342,Ben X (2007),Drama
54328,306,4.6530957,My Best Friend (Mon meilleur ami) (2006),Comedy
65037,339,4.9821415,Ben X (2007),Drama
54328,339,4.815959,My Best Friend (Mon meilleur ami) (2006),Comedy
74727,339,4.705991,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery
83318,339,4.6732407,"Goat, The (1921)",Comedy
83411,339,4.6732407,Cops (1922),Comedy
65037,120,4.296174,Ben X (2007),Drama
83411,120,4.27036,Cops (1922),Comedy
67504,120,4.27036,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,120,4.27036,"Goat, The (1921)",Comedy
54328,120,4.265119,My Best Friend (Mon meilleur ami) (2006),Comedy
77846,54,4.7026305,12 Angry Men (1997),Crime|Drama
65037,54,4.473468,Ben X (2007),Drama
4755,54,4.4726944,Wish Upon a Star (1996),Comedy
90061,54,4.4726944,"Myth of the American Sleepover, The (2010)",Comedy|Drama|Romance
56941,54,4.4544187,P.S. I Love You (2007),Comedy|Drama|Romance
67504,559,6.0232058,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,559,6.0232058,Cops (1922),Comedy
83318,559,6.0232058,"Goat, The (1921)",Comedy
65037,559,5.727974,Ben X (2007),Drama
54328,559,5.659862,My Best Friend (Mon meilleur ami) (2006),Comedy
83411,491,5.6885138,Cops (1922),Comedy
67504,491,5.6885138,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,491,5.6885138,"Goat, The (1921)",Comedy
25764,491,5.1196623,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,491,5.1196623,Gates of Heaven (1978),Documentary
67504,634,4.831658,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,634,4.831658,Cops (1922),Comedy
83318,634,4.831658,"Goat, The (1921)",Comedy
7074,634,4.348492,"Navigator, The (1924)",Comedy
26400,634,4.348492,Gates of Heaven (1978),Documentary
65037,646,5.6939487,Ben X (2007),Drama
67504,646,5.66886,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,646,5.66886,Cops (1922),Comedy
83318,646,5.66886,"Goat, The (1921)",Comedy
54328,646,5.488472,My Best Friend (Mon meilleur ami) (2006),Comedy
83411,620,4.35999,Cops (1922),Comedy
67504,620,4.35999,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,620,4.35999,"Goat, The (1921)",Comedy
98491,620,4.221988,Paperman (2012),Animation|Comedy|Romance
55274,620,4.1986833,Elizabeth: The Golden Age (2007),Drama
83411,235,5.4820843,Cops (1922),Comedy
67504,235,5.4820843,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,235,5.4820843,"Goat, The (1921)",Comedy
65037,235,5.410702,Ben X (2007),Drama
54328,235,5.240347,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,545,5.669455,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,545,5.669455,Cops (1922),Comedy
83318,545,5.669455,"Goat, The (1921)",Comedy
7074,545,5.102509,"Navigator, The (1924)",Comedy
26400,545,5.102509,Gates of Heaven (1978),Documentary
67504,96,5.7915535,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,96,5.7915535,Cops (1922),Comedy
83318,96,5.7915535,"Goat, The (1921)",Comedy
26400,96,5.212397,Gates of Heaven (1978),Documentary
25764,96,5.212397,"Cameraman, The (1928)",Comedy|Drama|Romance
67504,452,4.936849,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,452,4.936849,Cops (1922),Comedy
83318,452,4.936849,"Goat, The (1921)",Comedy
54328,452,4.4658093,My Best Friend (Mon meilleur ami) (2006),Comedy
7096,452,4.4621773,Rivers and Tides (2001),Documentary
65037,650,4.8736625,Ben X (2007),Drama
54328,650,4.6550865,My Best Friend (Mon meilleur ami) (2006),Comedy
79824,650,4.646991,Babies (Bébé(s)) (2010),Documentary
48791,650,4.646991,Flicka (2006),Children|Drama
80839,650,4.646991,Secretariat (2010),Adventure|Drama
83411,544,6.105453,Cops (1922),Comedy
67504,544,6.105453,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,544,6.105453,"Goat, The (1921)",Comedy
25764,544,5.4949074,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,544,5.4949074,Gates of Heaven (1978),Documentary
67504,266,4.9133573,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,266,4.9133573,Cops (1922),Comedy
83318,266,4.9133573,"Goat, The (1921)",Comedy
54328,266,4.804245,My Best Friend (Mon meilleur ami) (2006),Comedy
65037,266,4.741715,Ben X (2007),Drama
83411,507,4.48581,Cops (1922),Comedy
67504,507,4.48581,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,507,4.48581,"Goat, The (1921)",Comedy
106471,507,4.4337273,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
5915,507,4.3591146,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
67504,48,4.868651,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,48,4.868651,Cops (1922),Comedy
83318,48,4.868651,"Goat, The (1921)",Comedy
65037,48,4.787088,Ben X (2007),Drama
54328,48,4.55944,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,191,4.4772167,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,191,4.4772167,Cops (1922),Comedy
83318,191,4.4772167,"Goat, The (1921)",Comedy
54328,191,4.106584,My Best Friend (Mon meilleur ami) (2006),Comedy
53,191,4.034268,Lamerica (1994),Adventure|Drama
67504,163,4.694148,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,163,4.694148,Cops (1922),Comedy
83318,163,4.694148,"Goat, The (1921)",Comedy
54328,163,4.377601,My Best Friend (Mon meilleur ami) (2006),Comedy
7087,163,4.363978,"Passage to India, A (1984)",Adventure|Drama
65037,5,5.004251,Ben X (2007),Drama
67504,5,4.944705,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,5,4.944705,Cops (1922),Comedy
83318,5,4.944705,"Goat, The (1921)",Comedy
54328,5,4.860995,My Best Friend (Mon meilleur ami) (2006),Comedy
83411,268,5.1814723,Cops (1922),Comedy
67504,268,5.1814723,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,268,5.1814723,"Goat, The (1921)",Comedy
65037,268,4.7220745,Ben X (2007),Drama
54328,268,4.712315,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,258,5.8414044,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,258,5.8414044,Cops (1922),Comedy
83318,258,5.8414044,"Goat, The (1921)",Comedy
5915,258,5.2798576,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
132333,258,5.2798576,Seve (2014),Documentary|Drama
65037,279,4.2626634,Ben X (2007),Drama
83318,279,4.188025,"Goat, The (1921)",Comedy
83411,279,4.188025,Cops (1922),Comedy
67504,279,4.188025,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
54328,279,4.1810894,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,430,5.4844017,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,430,5.4844017,Cops (1922),Comedy
83318,430,5.4844017,"Goat, The (1921)",Comedy
65037,430,5.128478,Ben X (2007),Drama
92494,430,5.058094,Dylan Moran: Monster (2004),Comedy|Documentary
83411,397,5.1098456,Cops (1922),Comedy
67504,397,5.1098456,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,397,5.1098456,"Goat, The (1921)",Comedy
65037,397,4.791073,Ben X (2007),Drama
54328,397,4.7042994,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,19,5.428714,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,19,5.428714,Cops (1922),Comedy
83318,19,5.428714,"Goat, The (1921)",Comedy
25764,19,4.885842,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,19,4.885842,Gates of Heaven (1978),Documentary
65037,560,5.321188,Ben X (2007),Drama
67504,560,5.2101293,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,560,5.2101293,Cops (1922),Comedy
83318,560,5.2101293,"Goat, The (1921)",Comedy
54328,560,4.972067,My Best Friend (Mon meilleur ami) (2006),Comedy
83411,92,5.1162004,Cops (1922),Comedy
67504,92,5.1162004,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,92,5.1162004,"Goat, The (1921)",Comedy
25764,92,4.60458,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,92,4.60458,Gates of Heaven (1978),Documentary
65037,542,4.923429,Ben X (2007),Drama
106471,542,4.9175262,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
54328,542,4.837684,My Best Friend (Mon meilleur ami) (2006),Comedy
83318,542,4.777464,"Goat, The (1921)",Comedy
67504,542,4.777464,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
106471,553,4.9933023,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
65037,553,4.9651375,Ben X (2007),Drama
67504,553,4.8253455,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,553,4.8253455,"Goat, The (1921)",Comedy
83411,553,4.8253455,Cops (1922),Comedy
67504,419,5.057058,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,419,5.057058,Cops (1922),Comedy
83318,419,5.057058,"Goat, The (1921)",Comedy
7087,419,4.615935,"Passage to India, A (1984)",Adventure|Drama
54328,419,4.595974,My Best Friend (Mon meilleur ami) (2006),Comedy
65037,415,4.897904,Ben X (2007),Drama
106471,415,4.799912,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
6959,415,4.711543,Timeline (2003),Action|Adventure|Sci-Fi
54328,415,4.710917,My Best Friend (Mon meilleur ami) (2006),Comedy
54372,415,4.698042,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller
67504,641,5.431811,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,641,5.431811,Cops (1922),Comedy
83318,641,5.431811,"Goat, The (1921)",Comedy
65037,641,5.277335,Ben X (2007),Drama
54328,641,5.1434836,My Best Friend (Mon meilleur ami) (2006),Comedy
67504,644,6.024865,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,644,6.024865,Cops (1922),Comedy
83318,644,6.024865,"Goat, The (1921)",Comedy
3216,644,5.7305765,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
92494,644,5.7305765,Dylan Moran: Monster (2004),Comedy|Documentary
67504,257,4.9170675,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,257,4.9170675,Cops (1922),Comedy
83318,257,4.9170675,"Goat, The (1921)",Comedy
5498,257,4.830109,Red Beard (Akahige) (1965),Drama
26082,257,4.734486,Harakiri (Seppuku) (1962),Drama
67504,299,5.7663264,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,299,5.7663264,Cops (1922),Comedy
83318,299,5.7663264,"Goat, The (1921)",Comedy
3216,299,5.257109,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
92494,299,5.257109,Dylan Moran: Monster (2004),Comedy|Documentary
83411,64,5.5705667,Cops (1922),Comedy
67504,64,5.5705667,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,64,5.5705667,"Goat, The (1921)",Comedy
65037,64,5.24308,Ben X (2007),Drama
54328,64,5.1572294,My Best Friend (Mon meilleur ami) (2006),Comedy
54328,117,4.7899685,My Best Friend (Mon meilleur ami) (2006),Comedy
65037,117,4.7417865,Ben X (2007),Drama
6216,117,4.7181964,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
83411,117,4.669897,Cops (1922),Comedy
67504,117,4.669897,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
1754,227,4.993498,Fallen (1998),Crime|Drama|Fantasy|Thriller
106471,227,4.929237,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
65037,227,4.893723,Ben X (2007),Drama
2328,227,4.8658776,Vampires (1998),Horror|Western
4584,227,4.8650365,Dream a Little Dream (1989),Comedy|Drama|Romance
55250,579,3.1729062,"Game Plan, The (2007)",Comedy
90061,579,1.7386553,"Myth of the American Sleepover, The (2010)",Comedy|Drama|Romance
4755,579,1.7386553,Wish Upon a Star (1996),Comedy
73290,579,1.6654606,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
3270,579,1.6577026,"Cutting Edge, The (1992)",Comedy|Drama|Romance
2570,504,3.7507353,"Walk on the Moon, A (1999)",Drama|Romance
71899,504,3.7039108,Mary and Max (2009),Animation|Comedy|Drama
2267,504,3.5200732,Mortal Thoughts (1991),Mystery|Thriller
4520,504,3.507849,License to Drive (1988),Comedy
2155,504,3.486471,"Slums of Beverly Hills, The (1998)",Comedy|Drama
67504,554,5.3116317,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,554,5.3116317,Cops (1922),Comedy
83318,554,5.3116317,"Goat, The (1921)",Comedy
25764,554,4.780469,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,554,4.780469,Gates of Heaven (1978),Documentary
83411,598,5.316543,Cops (1922),Comedy
67504,598,5.316543,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,598,5.316543,"Goat, The (1921)",Comedy
65037,598,4.8049517,Ben X (2007),Drama
26400,598,4.784888,Gates of Heaven (1978),Documentary
67504,41,5.5184827,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,41,5.5184827,Cops (1922),Comedy
83318,41,5.5184827,"Goat, The (1921)",Comedy
65037,41,5.2647815,Ben X (2007),Drama
106471,41,5.0252185,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
67504,154,5.612065,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,154,5.612065,Cops (1922),Comedy
83318,154,5.612065,"Goat, The (1921)",Comedy
65037,154,5.3784194,Ben X (2007),Drama
1860,154,5.153187,Character (Karakter) (1997),Drama
67504,425,4.3243995,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,425,4.3243995,Cops (1922),Comedy
83318,425,4.3243995,"Goat, The (1921)",Comedy
54328,425,4.063294,My Best Friend (Mon meilleur ami) (2006),Comedy
132333,425,3.9621353,Seve (2014),Documentary|Drama
67504,309,5.900041,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,309,5.900041,Cops (1922),Comedy
83318,309,5.900041,"Goat, The (1921)",Comedy
7074,309,5.310036,"Navigator, The (1924)",Comedy
26400,309,5.310036,Gates of Heaven (1978),Documentary
65037,484,5.388346,Ben X (2007),Drama
67504,484,5.355227,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,484,5.355227,Cops (1922),Comedy
83318,484,5.355227,"Goat, The (1921)",Comedy
54328,484,5.246692,My Best Friend (Mon meilleur ami) (2006),Comedy
65037,455,4.68921,Ben X (2007),Drama
106471,455,4.5383244,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
4086,455,4.4434175,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller
31193,455,4.4131694,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical
65216,455,4.381466,Defiance (2008),Drama|Thriller|War
83411,347,4.9599433,Cops (1922),Comedy
67504,347,4.9599433,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,347,4.9599433,"Goat, The (1921)",Comedy
65037,347,4.73732,Ben X (2007),Drama
54328,347,4.6509476,My Best Friend (Mon meilleur ami) (2006),Comedy
83411,447,4.249741,Cops (1922),Comedy
67504,447,4.249741,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,447,4.249741,"Goat, The (1921)",Comedy
65037,447,4.238754,Ben X (2007),Drama
54328,447,4.1115336,My Best Friend (Mon meilleur ami) (2006),Comedy
83411,607,4.940359,Cops (1922),Comedy
67504,607,4.940359,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,607,4.940359,"Goat, The (1921)",Comedy
65037,607,4.8871164,Ben X (2007),Drama
106471,607,4.726105,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
83411,43,4.593783,Cops (1922),Comedy
67504,43,4.593783,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83318,43,4.593783,"Goat, The (1921)",Comedy
54328,43,4.336781,My Best Friend (Mon meilleur ami) (2006),Comedy
7087,43,4.230002,"Passage to India, A (1984)",Adventure|Drama
4731,15,4.7973285,Innocence (2000),Drama
5071,15,4.7973285,Maelström (2000),Drama|Romance
4302,15,4.7973285,"King Is Alive, The (2000)",Drama
1859,15,4.718113,Taste of Cherry (Ta'm e guilass) (1997),Drama
5477,15,4.6644163,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
67504,511,6.0092154,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,511,6.0092154,Cops (1922),Comedy
83318,511,6.0092154,"Goat, The (1921)",Comedy
25764,511,5.408293,"Cameraman, The (1928)",Comedy|Drama|Romance
26400,511,5.408293,Gates of Heaven (1978),Documentary
92494,262,4.7361536,Dylan Moran: Monster (2004),Comedy|Documentary
3216,262,4.7361536,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
40412,262,4.526224,Dead Man's Shoes (2004),Crime|Thriller
97957,262,4.4905744,Excision (2012),Crime|Drama|Horror|Thriller
4754,262,4.2748117,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
67504,112,5.791488,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
83411,112,5.791488,Cops (1922),Comedy
83318,112,5.791488,"Goat, The (1921)",Comedy
65037,112,5.393618,Ben X (2007),Drama
116,112,5.312953,Anne Frank Remembered (1995),Documentary
67504,269,5.025648,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary
